,CO2,Persons,Hour,Light,CO2_Diff
3006,495.0,0,13,964,35.0
3007,495.0,0,13,970,30.0
3008,495.0,0,13,976,35.0
3009,495.0,0,13,974,25.0
3010,495.0,0,13,978,20.0
3011,495.0,0,13,972,20.0
3012,495.0,0,13,972,15.0
3013,500.0,0,13,972,20.0
3014,500.0,0,13,974,10.0
3015,510.0,0,13,980,20.0
3016,505.0,0,13,990,10.0
3017,510.0,0,13,992,15.0
3018,500.0,0,13,992,5.0
3019,475.0,0,13,990,-20.0
3020,460.0,0,13,992,-35.0
3021,450.0,0,13,998,-45.0
3022,440.0,0,13,998,-55.0
3023,440.0,0,13,1000,-60.0
3024,440.0,0,13,996,-60.0
3025,435.0,0,13,998,-75.0
3026,435.0,0,13,998,-70.0
3027,445.0,0,13,994,-65.0
3028,460.0,0,13,994,-40.0
3029,470.0,0,13,988,-5.0
3030,475.0,0,13,988,15.0
3031,475.0,0,13,988,25.0
3032,480.0,0,13,992,40.0
3033,490.0,0,13,994,50.0
3034,495.0,0,13,994,55.0
3035,500.0,0,13,988,65.0
3036,510.0,0,13,990,75.0
3037,515.0,0,13,1000,70.0
3038,520.0,0,13,998,60.0
3039,530.0,0,13,994,60.0
3040,530.0,0,13,988,55.0
3041,525.0,0,13,986,50.0
3042,525.0,0,13,986,45.0
3043,525.0,0,13,982,35.0
3044,535.0,0,13,984,40.0
3045,545.0,0,13,984,45.0
3046,545.0,0,13,990,35.0
3047,555.0,0,13,988,40.0
3048,560.0,0,13,990,40.0
3049,560.0,0,13,996,30.0
3050,560.0,0,13,988,30.0
3051,560.0,0,13,992,35.0
3052,565.0,0,13,990,40.0
3053,560.0,0,13,994,35.0
3054,565.0,0,13,998,30.0
3055,570.0,0,13,1002,25.0
3056,570.0,0,13,1002,25.0
3057,570.0,0,13,996,15.0
3058,575.0,0,13,990,15.0
3059,565.0,0,13,988,5.0
3060,575.0,0,13,986,15.0
3061,575.0,0,13,988,15.0
3062,580.0,0,13,988,15.0
3063,575.0,0,13,988,15.0
3064,575.0,0,13,986,10.0
3065,585.0,0,13,986,15.0
3066,585.0,0,13,986,15.0
3067,595.0,0,13,984,25.0
3068,590.0,0,13,974,15.0
3069,595.0,0,13,974,30.0
3070,595.0,0,13,972,20.0
3071,600.0,0,13,974,25.0
3072,595.0,0,13,978,15.0
3073,590.0,0,13,974,15.0
3074,590.0,0,14,970,15.0
3075,600.0,0,14,974,15.0
3076,595.0,0,14,976,10.0
3077,595.0,0,14,966,0.0
3078,605.0,0,14,970,15.0
3079,610.0,0,14,968,15.0
3080,610.0,0,14,966,15.0
3081,615.0,0,14,962,15.0
3082,610.0,0,14,960,15.0
3083,610.0,0,14,960,20.0
3084,605.0,0,14,958,15.0
3085,605.0,0,14,960,5.0
3086,610.0,0,14,958,15.0
3087,610.0,0,14,964,15.0
3088,610.0,0,14,976,5.0
3089,610.0,0,14,976,0.0
3090,610.0,0,14,976,0.0
3091,610.0,0,14,974,-5.0
3092,615.0,0,14,976,5.0
3093,620.0,0,14,970,10.0
3094,625.0,0,14,970,20.0
3095,635.0,0,14,966,30.0
3096,640.0,0,14,964,30.0
3097,640.0,0,14,964,30.0
3098,645.0,0,14,964,35.0
3099,650.0,0,14,958,40.0
3100,655.0,0,14,204,45.0
3101,655.0,0,14,202,45.0
3102,660.0,0,14,202,45.0
3103,660.0,0,14,198,40.0
3104,665.0,0,14,202,40.0
3105,665.0,0,14,204,30.0
3106,660.0,0,14,202,20.0
3107,660.0,0,14,202,20.0
3108,650.0,0,14,200,5.0
3109,645.0,0,14,206,-5.0
3110,645.0,0,14,210,-10.0
3111,645.0,0,14,212,-10.0
3112,640.0,0,14,212,-20.0
3113,640.0,0,14,212,-20.0
3114,635.0,0,14,212,-30.0
3115,630.0,0,14,208,-35.0
3116,630.0,0,14,206,-30.0
3117,630.0,0,14,210,-30.0
3118,630.0,0,14,208,-20.0
3119,630.0,0,14,212,-15.0
3120,635.0,0,14,206,-10.0
3121,630.0,0,14,206,-15.0
3122,630.0,0,14,204,-10.0
3123,630.0,0,14,202,-10.0
3124,630.0,0,14,198,-5.0
3125,635.0,0,14,196,5.0
3126,640.0,0,14,196,10.0
3127,640.0,0,14,196,10.0
3128,640.0,0,14,194,10.0
3129,640.0,0,14,192,10.0
3130,635.0,0,14,188,0.0
3131,645.0,0,14,190,15.0
3132,645.0,0,14,194,15.0
3133,645.0,0,14,196,15.0
3134,645.0,0,14,192,15.0
3135,635.0,0,14,190,0.0
3136,630.0,0,14,192,-10.0
3137,630.0,0,14,192,-10.0
3138,625.0,0,14,196,-15.0
3139,620.0,0,14,194,-20.0
3140,620.0,0,14,192,-15.0
3141,615.0,0,14,190,-30.0
3142,610.0,0,14,194,-35.0
3143,605.0,0,14,196,-40.0
3144,605.0,0,14,200,-40.0
3145,605.0,0,14,206,-30.0
3146,600.0,0,14,202,-30.0
3147,595.0,0,14,202,-35.0
3148,590.0,0,14,202,-35.0
3149,585.0,0,14,202,-35.0
3150,585.0,0,14,200,-35.0
3151,585.0,0,14,196,-30.0
3152,580.0,0,14,198,-30.0
3153,570.0,0,14,200,-35.0
3154,565.0,0,14,200,-40.0
3155,555.0,0,14,200,-50.0
3156,550.0,0,14,202,-50.0
3157,545.0,0,14,202,-50.0
3158,540.0,0,14,200,-50.0
3159,540.0,0,14,202,-45.0
3160,540.0,0,14,194,-45.0
3161,535.0,0,14,200,-50.0
3162,535.0,0,14,202,-45.0
3163,530.0,0,14,196,-40.0
3164,530.0,0,14,192,-35.0
3165,530.0,0,14,192,-25.0
3166,525.0,0,14,192,-25.0
3167,530.0,0,14,190,-15.0
3168,535.0,0,14,184,-5.0
3169,530.0,0,14,180,-10.0
3170,530.0,0,14,180,-10.0
3171,535.0,0,14,184,0.0
3172,535.0,0,14,180,0.0
3173,540.0,0,14,178,10.0
3174,545.0,0,14,170,15.0
3175,545.0,0,14,170,15.0
3176,545.0,0,14,174,20.0
3177,540.0,0,14,172,10.0
3178,540.0,0,14,172,5.0
3179,540.0,0,14,176,10.0
3180,540.0,0,14,184,10.0
3181,540.0,0,14,184,5.0
3182,540.0,0,14,184,5.0
3183,535.0,0,14,180,-5.0
3184,540.0,0,14,180,-5.0
3185,540.0,0,14,174,-5.0
3186,535.0,0,14,174,-10.0
3187,535.0,0,14,174,-5.0
3188,530.0,0,15,172,-10.0
3189,525.0,0,15,170,-15.0
3190,525.0,0,15,170,-15.0
3191,530.0,0,15,168,-10.0
3192,525.0,0,15,166,-15.0
3193,520.0,0,15,164,-15.0
3194,515.0,0,15,164,-25.0
3195,515.0,0,15,162,-25.0
3196,515.0,0,15,164,-20.0
3197,515.0,0,15,164,-20.0
3198,515.0,0,15,164,-15.0
3199,515.0,0,15,160,-10.0
3200,510.0,0,15,164,-15.0
3201,510.0,0,15,164,-20.0
3202,510.0,0,15,166,-15.0
3203,505.0,0,15,168,-15.0
3204,505.0,0,15,172,-10.0
3205,505.0,0,15,174,-10.0
3206,500.0,0,15,172,-15.0
3207,495.0,0,15,172,-20.0
3208,485.0,0,15,166,-30.0
3209,485.0,0,15,162,-30.0
3210,485.0,0,15,162,-25.0
3211,485.0,0,15,160,-25.0
3212,490.0,0,15,158,-20.0
3213,490.0,0,15,156,-15.0
3214,485.0,0,15,154,-20.0
3215,470.0,0,15,154,-35.0
3216,470.0,0,15,154,-30.0
3217,470.0,0,15,154,-25.0
3218,470.0,0,15,154,-15.0
3219,465.0,0,15,154,-20.0
3220,470.0,0,15,156,-15.0
3221,465.0,0,15,156,-20.0
3222,470.0,0,15,156,-20.0
3223,460.0,0,15,156,-30.0
3224,460.0,0,15,156,-25.0
3225,460.0,0,15,154,-10.0
3226,460.0,0,15,154,-10.0
3227,460.0,0,15,152,-10.0
3228,460.0,0,15,154,-10.0
3229,460.0,0,15,152,-5.0
3230,460.0,0,15,150,-10.0
3231,460.0,0,15,148,-5.0
3232,455.0,0,15,148,-15.0
3233,450.0,0,15,148,-10.0
3234,455.0,0,15,146,-5.0
3235,455.0,0,15,144,-5.0
3236,455.0,0,15,142,-5.0
3237,450.0,0,15,140,-10.0
3238,445.0,0,15,140,-15.0
3239,445.0,0,15,136,-15.0
3240,445.0,0,15,140,-15.0
3241,445.0,0,15,136,-15.0
3242,435.0,0,15,138,-20.0
3243,435.0,0,15,136,-15.0
3244,435.0,0,15,136,-20.0
3245,435.0,0,15,134,-20.0
3246,430.0,0,15,134,-25.0
3247,430.0,0,15,326,-20.0
3248,435.0,0,15,358,-10.0
3249,430.0,0,15,370,-15.0
3250,425.0,0,15,378,-20.0
3251,415.0,0,15,382,-30.0
3252,415.0,0,15,384,-20.0
3253,415.0,0,15,386,-20.0
3254,415.0,0,15,388,-20.0
3255,420.0,0,15,386,-15.0
3256,415.0,0,15,386,-15.0
3257,415.0,0,15,388,-15.0
3258,420.0,0,15,390,-15.0
3259,415.0,0,15,386,-15.0
3260,420.0,0,15,388,-5.0
3261,415.0,0,15,390,0.0
3262,420.0,0,15,388,5.0
3263,415.0,0,15,386,0.0
3264,415.0,0,15,388,0.0
3265,410.0,0,15,390,-10.0
3266,405.0,0,15,390,-10.0
3267,410.0,0,15,392,-5.0
3268,410.0,0,15,390,-10.0
3269,405.0,0,15,392,-10.0
3270,410.0,0,15,392,-10.0
3271,420.0,0,15,392,5.0
3272,420.0,0,15,392,0.0
3273,415.0,0,15,392,0.0
3274,415.0,0,15,392,0.0
3275,415.0,0,15,392,5.0
3276,415.0,0,15,392,10.0
3277,420.0,0,15,390,10.0
3278,420.0,0,15,388,10.0
3279,420.0,0,15,384,15.0
3280,420.0,0,15,384,10.0
3281,420.0,0,15,384,0.0
3282,425.0,0,15,386,5.0
3283,425.0,0,15,382,10.0
3284,430.0,0,15,382,15.0
3285,425.0,0,15,380,10.0
3286,425.0,0,15,380,10.0
3287,425.0,0,15,380,5.0
3288,430.0,0,15,380,10.0
3289,430.0,0,15,382,10.0
3290,430.0,0,15,382,10.0
3291,430.0,0,15,378,10.0
3292,430.0,0,15,374,5.0
3293,435.0,0,15,372,10.0
3294,435.0,0,15,370,5.0
3295,430.0,0,15,374,5.0
3296,440.0,0,15,374,15.0
3297,445.0,0,15,374,20.0
3298,450.0,0,15,372,20.0
3299,450.0,0,15,372,20.0
3300,450.0,0,15,370,20.0
3301,450.0,0,15,368,20.0
3302,450.0,0,15,368,20.0
3303,450.0,0,15,366,15.0
3304,450.0,0,15,366,15.0
3305,455.0,0,16,366,25.0
3306,450.0,0,16,366,10.0
3307,455.0,0,16,364,10.0
3308,455.0,0,16,364,5.0
3309,460.0,0,16,362,10.0
3310,465.0,0,16,362,15.0
3311,460.0,0,16,362,10.0
3312,465.0,0,16,360,15.0
3313,470.0,0,16,360,20.0
3314,470.0,0,16,358,20.0
3315,470.0,0,16,358,15.0
3316,475.0,0,16,358,25.0
3317,470.0,0,16,356,15.0
3318,470.0,0,16,354,15.0
3319,475.0,0,16,354,15.0
3320,475.0,0,16,354,10.0
3321,475.0,0,16,354,15.0
3322,475.0,0,16,354,10.0
3323,470.0,0,16,352,0.0
3324,475.0,0,16,352,5.0
3325,475.0,0,16,352,5.0
3326,475.0,0,16,350,0.0
3327,480.0,0,16,350,10.0
3328,475.0,0,16,348,5.0
3329,475.0,0,16,348,0.0
3330,475.0,0,16,346,0.0
3331,475.0,0,16,346,0.0
3332,485.0,0,16,348,10.0
3333,485.0,0,16,350,15.0
3334,490.0,0,16,346,15.0
3335,490.0,0,16,346,15.0
3336,490.0,0,16,344,15.0
3337,490.0,0,16,344,10.0
3338,490.0,0,16,344,15.0
3339,490.0,0,16,342,15.0
3340,495.0,0,16,340,20.0
3341,505.0,0,16,338,30.0
3342,500.0,0,16,338,15.0
3343,500.0,0,16,338,15.0
3344,500.0,0,16,338,10.0
3345,505.0,0,16,336,15.0
3346,510.0,0,16,334,20.0
3347,510.0,0,16,334,20.0
3348,510.0,0,16,332,20.0
3349,505.0,0,16,330,15.0
3350,510.0,0,16,330,15.0
3351,520.0,0,16,330,15.0
3352,515.0,0,16,332,15.0
3353,520.0,0,16,330,20.0
3354,515.0,0,16,332,15.0
3355,515.0,0,16,330,10.0
3356,510.0,0,16,328,0.0
3357,520.0,0,16,330,10.0
3358,525.0,0,16,328,15.0
3359,520.0,0,16,326,15.0
3360,520.0,0,16,326,10.0
3361,525.0,0,16,324,5.0
3362,520.0,0,16,324,5.0
3363,530.0,0,16,326,10.0
3364,530.0,0,16,326,15.0
3365,530.0,0,16,326,15.0
3366,530.0,0,16,322,20.0
3367,525.0,0,16,322,5.0
3368,525.0,0,16,320,0.0
3369,525.0,0,16,320,5.0
3370,535.0,0,16,320,15.0
3371,535.0,0,16,320,10.0
3372,535.0,0,16,322,15.0
3373,540.0,0,16,320,10.0
3374,535.0,0,16,318,5.0
3375,525.0,0,16,320,-5.0
3376,530.0,0,16,318,0.0
3377,530.0,0,16,322,5.0
3378,530.0,0,16,320,5.0
3379,535.0,0,16,320,10.0
3380,535.0,0,16,318,0.0
3381,540.0,0,16,314,5.0
3382,535.0,0,16,312,0.0
3383,535.0,0,16,312,-5.0
3384,535.0,0,16,312,0.0
3385,535.0,0,16,314,10.0
3386,555.0,0,16,700,25.0
3387,555.0,0,16,694,25.0
3388,560.0,0,16,690,30.0
3389,565.0,0,16,688,30.0
3390,565.0,0,16,686,30.0
3391,565.0,0,16,684,25.0
3392,560.0,0,16,684,25.0
3393,565.0,0,16,684,30.0
3394,565.0,0,16,684,30.0
3395,575.0,0,16,684,40.0
3396,570.0,0,16,680,15.0
3397,570.0,0,16,682,15.0
3398,570.0,0,16,676,10.0
3399,565.0,0,16,676,0.0
3400,565.0,0,16,676,0.0
3401,570.0,0,16,676,5.0
3402,570.0,0,16,676,10.0
3403,575.0,0,16,676,10.0
3404,575.0,0,16,676,10.0
3405,585.0,0,16,674,10.0
3406,585.0,0,16,674,15.0
3407,590.0,0,16,674,20.0
3408,590.0,0,16,674,20.0
3409,585.0,0,16,676,20.0
3410,590.0,0,16,676,25.0
3411,590.0,0,16,674,20.0
3412,590.0,0,16,672,20.0
3413,595.0,0,16,672,20.0
3414,595.0,0,16,672,20.0
3415,595.0,0,16,672,10.0
3416,595.0,0,16,672,10.0
3417,600.0,0,16,672,10.0
3418,605.0,0,17,670,15.0
3419,605.0,0,17,668,20.0
3420,610.0,0,17,670,20.0
3421,615.0,0,17,668,25.0
3422,620.0,0,17,670,30.0
3423,620.0,0,17,670,25.0
3424,625.0,0,17,668,30.0
3425,625.0,0,17,668,30.0
3426,630.0,0,17,668,35.0
3427,635.0,0,17,666,35.0
3428,630.0,0,17,668,25.0
3429,640.0,0,17,670,35.0
3430,640.0,0,17,668,30.0
3431,645.0,0,17,670,30.0
3432,650.0,0,17,668,30.0
3433,650.0,0,17,664,30.0
3434,655.0,0,17,664,30.0
3435,655.0,0,17,662,30.0
3436,665.0,0,17,662,35.0
3437,670.0,0,17,662,35.0
3438,670.0,0,17,662,40.0
3439,675.0,0,17,660,35.0
3440,670.0,0,17,662,30.0
3441,675.0,0,17,658,30.0
3442,665.0,0,17,658,15.0
3443,670.0,0,17,662,20.0
3444,675.0,0,17,662,20.0
3445,680.0,0,17,658,25.0
3446,685.0,0,17,658,20.0
3447,685.0,0,17,660,15.0
3448,685.0,0,17,658,15.0
3449,690.0,0,17,658,15.0
3450,690.0,0,17,662,20.0
3451,700.0,0,17,658,25.0
3452,700.0,0,17,658,35.0
3453,700.0,0,17,656,30.0
3454,705.0,0,17,654,30.0
3455,710.0,0,17,656,30.0
3456,710.0,0,17,658,25.0
3457,710.0,0,17,656,25.0
3458,720.0,0,17,656,35.0
3459,720.0,0,17,656,30.0
3460,725.0,0,17,658,35.0
3461,720.0,0,17,658,20.0
3462,725.0,0,17,654,25.0
3463,730.0,0,17,654,30.0
3464,730.0,0,17,652,25.0
3465,730.0,0,17,650,20.0
3466,730.0,0,17,650,20.0
3467,735.0,0,17,648,25.0
3468,730.0,0,17,650,10.0
3469,735.0,0,17,650,15.0
3470,735.0,0,17,648,10.0
3471,735.0,0,17,650,15.0
3472,735.0,0,17,650,10.0
3473,725.0,0,17,648,-5.0
3474,725.0,0,17,648,-5.0
3475,720.0,0,17,646,-10.0
3476,720.0,0,17,648,-10.0
3477,720.0,0,17,648,-15.0
3478,710.0,0,17,644,-20.0
3479,705.0,0,17,648,-30.0
3480,700.0,0,17,648,-35.0
3481,705.0,0,17,646,-30.0
3482,715.0,0,17,648,-20.0
3483,715.0,0,17,648,-10.0
3484,720.0,0,17,648,-5.0
3485,730.0,0,17,650,10.0
3486,730.0,0,17,650,10.0
3487,735.0,0,17,650,15.0
3488,735.0,0,17,648,25.0
3489,740.0,0,17,652,35.0
3490,750.0,0,17,650,50.0
3491,760.0,1,17,1038,55.0
3492,760.0,1,17,1122,45.0
3493,760.0,1,17,1154,45.0
3494,760.0,1,17,1160,40.0
3495,765.0,1,17,1162,35.0
3496,770.0,1,17,1164,40.0
3497,770.0,1,17,1162,35.0
3498,770.0,1,17,1156,35.0
3499,775.0,1,17,1156,35.0
3500,775.0,1,17,1154,25.0
3501,775.0,1,17,1152,15.0
3502,780.0,1,17,1148,20.0
3503,780.0,1,17,1150,20.0
3504,780.0,1,17,1150,20.0
3505,775.0,1,17,1144,10.0
3506,780.0,1,17,1142,10.0
3507,780.0,1,17,770,10.0
3508,785.0,1,17,1142,15.0
3509,780.0,1,17,1148,5.0
3510,780.0,1,17,1146,5.0
3511,785.0,1,17,1148,10.0
3512,785.0,1,17,1148,5.0
3513,790.0,1,17,1146,10.0
3514,790.0,1,17,1148,10.0
3515,790.0,1,17,1142,15.0
3516,790.0,1,17,1144,10.0
3517,795.0,1,17,1144,15.0
3518,795.0,1,17,1146,10.0
3519,800.0,1,17,1142,20.0
3520,805.0,1,17,1140,25.0
3521,805.0,1,17,1144,20.0
3522,810.0,1,17,1142,25.0
3523,805.0,1,17,1144,15.0
3524,805.0,1,17,1142,15.0
3525,805.0,1,17,1144,15.0
3526,810.0,1,17,1144,20.0
3527,810.0,1,17,1146,15.0
3528,815.0,1,17,1146,20.0
3529,820.0,1,17,1142,20.0
3530,825.0,1,17,1142,20.0
3531,825.0,1,17,1142,20.0
3532,825.0,1,17,1136,15.0
3533,835.0,1,17,1136,30.0
3534,825.0,1,18,1136,20.0
3535,825.0,1,18,1136,20.0
3536,835.0,1,18,1138,25.0
3537,840.0,1,18,1136,30.0
3538,840.0,1,18,1138,25.0
3539,840.0,1,18,1138,20.0
3540,845.0,1,18,1140,20.0
3541,850.0,1,18,1138,25.0
3542,865.0,1,18,1144,40.0
3543,870.0,1,18,1142,35.0
3544,880.0,1,18,1146,55.0
3545,880.0,1,18,1144,55.0
3546,885.0,1,18,1140,50.0
3547,890.0,1,18,1140,50.0
3548,890.0,1,18,1142,50.0
3549,895.0,1,18,1142,55.0
3550,890.0,1,18,1142,45.0
3551,895.0,1,18,1140,45.0
3552,895.0,1,18,1136,30.0
3553,905.0,1,18,1138,35.0
3554,915.0,1,18,1138,35.0
3555,910.0,1,18,1138,30.0
3556,915.0,1,18,1140,30.0
3557,915.0,1,18,1140,25.0
3558,915.0,1,18,1138,25.0
3559,920.0,1,18,1136,25.0
3560,925.0,1,18,1136,35.0
3561,925.0,1,18,1134,30.0
3562,925.0,1,18,1136,30.0
3563,930.0,1,18,1136,25.0
3564,935.0,1,18,1136,20.0
3565,945.0,1,18,1136,35.0
3566,945.0,1,18,1132,30.0
3567,950.0,1,18,1136,35.0
3568,945.0,1,18,1136,30.0
3569,945.0,1,18,1136,25.0
3570,945.0,1,18,1136,20.0
3571,940.0,1,18,1136,15.0
3572,950.0,1,18,1134,25.0
3573,950.0,1,18,1136,20.0
3574,955.0,1,18,1138,20.0
3575,955.0,1,18,1136,10.0
3576,955.0,1,18,1136,10.0
3577,955.0,1,18,1136,5.0
3578,960.0,1,18,1134,15.0
3579,965.0,1,18,1136,20.0
3580,965.0,1,18,1136,20.0
3581,970.0,1,18,1136,30.0
3582,975.0,1,18,1138,25.0
3583,970.0,1,18,1138,20.0
3584,970.0,1,18,1138,15.0
3585,980.0,1,18,1138,25.0
3586,990.0,1,18,1136,35.0
3587,985.0,1,18,1136,30.0
3588,990.0,1,18,1138,30.0
3589,985.0,1,18,1138,20.0
3590,990.0,1,18,1136,25.0
3591,990.0,1,18,1140,20.0
3592,995.0,1,18,1140,20.0
3593,1000.0,1,18,1140,30.0
3594,1000.0,1,18,1142,30.0
3595,1000.0,1,18,1140,20.0
3596,1005.0,1,18,1136,15.0
3597,1010.0,1,18,1142,25.0
3598,1010.0,1,18,1140,20.0
3599,1010.0,1,18,1140,25.0
3600,1010.0,1,18,1140,20.0
3601,1015.0,1,18,1142,25.0
3602,1010.0,1,18,1146,15.0
3603,1010.0,1,18,1142,10.0
3604,1010.0,1,18,1144,10.0
3605,1015.0,1,18,1144,15.0
3606,1025.0,1,18,1142,20.0
3607,1030.0,1,18,1142,20.0
3608,1035.0,1,18,1144,25.0
3609,1030.0,1,18,1144,20.0
3610,1030.0,1,18,1142,20.0
3611,1035.0,1,18,1140,20.0
3612,1040.0,1,18,1138,30.0
3613,1035.0,1,18,1138,25.0
3614,1045.0,1,18,1136,35.0
3615,1045.0,1,18,1140,30.0
3616,1045.0,1,18,1144,20.0
3617,1045.0,1,18,1144,15.0
3618,1050.0,1,18,1144,15.0
3619,1050.0,1,18,1144,20.0
3620,1050.0,1,18,1142,20.0
3621,1055.0,0,18,704,20.0
3622,1055.0,0,18,638,15.0
3623,1055.0,0,18,638,20.0
3624,1055.0,0,18,640,10.0
3625,1060.0,0,18,638,15.0
3626,1065.0,0,18,640,20.0
3627,1065.0,0,18,638,20.0
3628,1060.0,0,18,638,10.0
3629,1055.0,0,18,638,5.0
3630,1065.0,0,18,640,15.0
3631,1055.0,0,18,640,0.0
3632,1055.0,0,18,638,0.0
3633,1040.0,0,18,640,-15.0
3634,1040.0,0,18,642,-15.0
3635,1045.0,0,18,640,-15.0
3636,1045.0,0,18,638,-20.0
3637,1045.0,0,18,640,-20.0
3638,1040.0,0,18,638,-20.0
3639,1040.0,0,18,628,-15.0
3640,1035.0,0,18,620,-30.0
3641,1035.0,0,18,616,-20.0
3642,1035.0,0,18,618,-20.0
3643,1035.0,0,18,614,-5.0
3644,1035.0,0,18,616,-5.0
3645,1030.0,0,18,614,-15.0
3646,1030.0,0,18,618,-15.0
3647,1035.0,0,18,618,-10.0
3648,1035.0,0,18,616,-5.0
3649,1035.0,0,18,620,-5.0
3650,1040.0,0,19,622,5.0
3651,1045.0,0,19,622,10.0
3652,1045.0,0,19,622,10.0
3653,1045.0,0,19,618,10.0
3654,1045.0,0,19,620,10.0
3655,1050.0,0,19,624,20.0
3656,1050.0,0,19,624,20.0
3657,1050.0,0,19,626,15.0
3658,1050.0,0,19,626,15.0
3659,1045.0,0,19,624,10.0
3660,1040.0,0,19,626,0.0
3661,1040.0,0,19,626,-5.0
3662,1035.0,0,19,624,-10.0
3663,1035.0,0,19,624,-10.0
3664,1030.0,0,19,626,-15.0
3665,1035.0,0,19,624,-15.0
3666,1035.0,0,19,624,-15.0
3667,1035.0,0,19,624,-15.0
3668,1040.0,0,19,626,-10.0
3669,1040.0,0,19,626,-5.0
3670,1040.0,0,19,624,0.0
3671,1035.0,0,19,624,-5.0
3672,1035.0,0,19,626,0.0
3673,1040.0,0,19,624,5.0
3674,1040.0,0,19,622,10.0
3675,1040.0,0,19,622,5.0
3676,1040.0,0,19,626,5.0
3677,1035.0,0,19,622,0.0
3678,1045.0,0,19,624,5.0
3679,1035.0,0,19,626,-5.0
3680,1035.0,0,19,626,-5.0
3681,1030.0,0,19,624,-5.0
3682,1035.0,0,19,626,0.0
3683,1030.0,0,19,626,-10.0
3684,1025.0,0,19,626,-15.0
3685,1025.0,0,19,626,-15.0
3686,1025.0,0,19,624,-15.0
3687,1020.0,0,19,626,-15.0
3688,1015.0,0,19,624,-30.0
3689,1015.0,0,19,626,-20.0
3690,1020.0,0,19,624,-15.0
3691,1020.0,0,19,626,-10.0
3692,1020.0,0,19,624,-15.0
3693,1025.0,0,19,624,-5.0
3694,1025.0,0,19,624,0.0
3695,1030.0,0,19,626,5.0
3696,1030.0,0,19,624,5.0
3697,1035.0,0,19,626,15.0
3698,1025.0,0,19,624,10.0
3699,1025.0,0,19,626,10.0
3700,1015.0,0,19,626,-5.0
3701,1025.0,0,19,626,5.0
3702,1015.0,0,19,626,-5.0
3703,1015.0,0,19,626,-10.0
3704,1015.0,0,19,624,-10.0
3705,1010.0,0,19,626,-20.0
3706,1010.0,0,19,624,-20.0
3707,1010.0,0,19,626,-25.0
3708,1005.0,0,19,626,-20.0
3709,1005.0,0,19,626,-20.0
3710,1010.0,0,19,626,-5.0
3711,1015.0,0,19,626,-10.0
3712,1020.0,0,19,626,5.0
3713,1025.0,0,19,626,10.0
3714,1020.0,0,19,626,5.0
3715,1020.0,0,19,626,10.0
3716,1015.0,0,19,626,5.0
3717,1020.0,0,19,626,10.0
3718,1020.0,0,19,626,15.0
3719,1015.0,0,19,626,10.0
3720,1015.0,0,19,626,5.0
3721,1015.0,0,19,626,0.0
3722,1020.0,0,19,626,0.0
3723,1020.0,0,19,626,-5.0
3724,1030.0,0,19,626,10.0
3725,1025.0,0,19,626,5.0
3726,1025.0,0,19,626,10.0
3727,1025.0,0,19,626,5.0
3728,1025.0,0,19,626,5.0
3729,1025.0,0,19,626,10.0
3730,1025.0,0,19,628,10.0
3731,1020.0,0,19,628,5.0
3732,1020.0,0,19,626,0.0
3733,1025.0,0,19,626,5.0
3734,1030.0,0,19,626,0.0
3735,1025.0,0,19,630,0.0
3736,1020.0,0,19,628,-5.0
3737,1025.0,0,19,630,0.0
3738,1025.0,0,19,630,0.0
3739,1025.0,0,19,630,0.0
3740,1025.0,0,19,630,0.0
3741,1025.0,0,19,628,5.0
3742,1015.0,0,19,628,-5.0
3743,1015.0,0,19,628,-10.0
3744,1005.0,0,19,626,-25.0
3745,1005.0,0,19,628,-20.0
3746,1005.0,0,19,628,-15.0
3747,1005.0,0,19,628,-20.0
3748,1000.0,0,19,628,-25.0
3749,1000.0,0,19,630,-25.0
3750,995.0,0,19,628,-30.0
3751,995.0,0,19,630,-30.0
3752,1015.0,0,19,632,0.0
3753,1020.0,0,19,630,5.0
3754,1015.0,0,19,626,10.0
3755,1020.0,0,19,632,15.0
3756,1025.0,0,19,42,20.0
3757,1030.0,0,19,0,25.0
3758,1035.0,0,19,0,35.0
3759,1030.0,0,19,0,30.0
3760,1030.0,0,19,0,35.0
3761,1025.0,0,19,0,30.0
3762,1025.0,0,19,0,10.0
3763,1025.0,0,19,0,5.0
3764,1020.0,0,20,0,5.0
3765,1010.0,0,20,0,-10.0
3766,1010.0,0,20,0,-15.0
3767,1010.0,0,20,0,-20.0
3768,1005.0,0,20,0,-30.0
3769,1010.0,0,20,0,-20.0
3770,1015.0,0,20,0,-15.0
3771,1015.0,0,20,0,-10.0
3772,1010.0,0,20,0,-15.0
3773,1000.0,0,20,0,-25.0
3774,1005.0,0,20,0,-15.0
3775,1000.0,0,20,0,-10.0
3776,995.0,0,20,0,-15.0
3777,990.0,0,20,0,-20.0
3778,990.0,0,20,0,-15.0
3779,985.0,0,20,0,-25.0
3780,985.0,0,20,0,-30.0
3781,980.0,0,20,0,-35.0
3782,975.0,0,20,0,-35.0
3783,980.0,0,20,0,-20.0
3784,970.0,0,20,0,-35.0
3785,970.0,0,20,0,-30.0
3786,975.0,0,20,0,-20.0
3787,975.0,0,20,0,-15.0
3788,970.0,0,20,0,-20.0
3789,970.0,0,20,0,-15.0
3790,970.0,0,20,0,-15.0
3791,965.0,0,20,0,-15.0
3792,955.0,0,20,0,-20.0
3793,955.0,0,20,0,-25.0
